afterOT_away,afterOT_home,away_points,away_team,cumpointdiff_away,cumpointdiff_home,date,daysoff_away,daysoff_home,game_count_away,game_count_home,home_points,home_team,overtime,time,win10_away,win10_home,win1_away,win1_home,win3_away,win3_home,win5_away,win5_home,winner,winrate_away,winrate_home
0.0,0.0,87,New Jersey Nets,-10.5625,7.13333333333,2009-11-29,1.0,0.0,17.0,16.0,106,Los Angeles Lakers,0,6:30 pm,0.0,0.8,0.0,1.0,0.0,1.0,0.0,1.0,1,0.0,0.8
0.0,0.0,92,Boston Celtics,8.6875,0.8,2009-11-29,1.0,1.0,17.0,16.0,85,Miami Heat,0,6:00 pm,0.6,0.5,1.0,0.0,1.0,0.666666666667,0.8,0.4,0,0.75,0.6
0.0,0.0,114,Orlando Magic,5.82352941176,-7.0,2009-11-29,0.0,1.0,18.0,17.0,102,New York Knicks,0,6:00 pm,0.8,0.2,1.0,0.0,0.666666666667,0.0,0.8,0.2,0,0.764705882353,0.1875
0.0,0.0,100,Houston Rockets,0.25,3.25,2009-11-29,1.0,1.0,17.0,17.0,91,Oklahoma City Thunder,0,6:00 pm,0.4,0.6,0.0,1.0,0.333333333333,0.666666666667,0.4,0.6,0,0.5,0.5625
1.0,0.0,96,New Orleans Hornets,-3.25,-0.733333333333,2009-11-29,3.0,1.0,17.0,16.0,112,Sacramento Kings,0,6:00 pm,0.5,0.6,1.0,1.0,0.666666666667,0.666666666667,0.8,0.4,1,0.4375,0.466666666667
0.0,0.0,89,Philadelphia 76ers,-4.875,4.42857142857,2009-11-29,1.0,1.0,17.0,15.0,97,San Antonio Spurs,0,6:00 pm,0.2,0.6,0.0,1.0,0.0,1.0,0.0,0.8,1,0.3125,0.571428571429
0.0,0.0,113,Phoenix Suns,6.75,-3.47058823529,2009-11-29,1.0,1.0,17.0,18.0,94,Toronto Raptors,0,1:00 pm,0.8,0.4,1.0,0.0,1.0,0.333333333333,0.8,0.4,0,0.8125,0.411764705882
0.0,0.0,102,Philadelphia 76ers,-5.05882352941,6.29411764706,2009-11-30,0.0,1.0,18.0,18.0,104,Dallas Mavericks,0,7:30 pm,0.2,0.7,0.0,0.0,0.0,0.666666666667,0.0,0.6,1,0.294117647059,0.705882352941
0.0,0.0,107,Indiana Pacers,-2.5,-4.26666666667,2009-11-30,2.0,1.0,15.0,16.0,126,Golden State Warriors,0,7:30 pm,0.5,0.4,0.0,0.0,0.333333333333,0.333333333333,0.2,0.4,1,0.428571428571,0.333333333333
0.0,0.0,97,Chicago Bulls,-6.5,1.53333333333,2009-11-30,3.0,1.0,15.0,16.0,99,Milwaukee Bucks,0,7:00 pm,0.4,0.5,0.0,0.0,0.0,0.0,0.2,0.2,1,0.428571428571,0.533333333333
